lifestage,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
Mid_gastrula,GO:0003688,0.0448435294423585,1,1,1,DNA replication origin binding,MF
Mid_gastrula,GO:0016671,0.0455124297585757,1,1,1,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",MF
Mid_gastrula,GO:0004526,0.0456557703595314,0.996272949294617,2,6,ribonuclease P activity,MF
Mid_gastrula,GO:0004518,0.0463584354449944,0.992147775705942,3,17,nuclease activity,MF
Mid_gastrula,GO:0003963,0.0477673742912233,1,1,1,RNA-3'-phosphate cyclase activity,MF
Mid_gastrula,GO:0004108,0.0477990979757273,1,1,1,citrate (Si)-synthase activity,MF
Mid_gastrula,GO:0019843,0.0479077901428594,0.99598258743592,2,6,rRNA binding,MF
Mid_gastrula,GO:0004139,0.0481368228418692,1,1,1,deoxyribose-phosphate aldolase activity,MF
Mid_gastrula,GO:0017174,0.0492703139346928,1,1,1,glycine N-methyltransferase activity,MF
Mid_gastrula,GO:0005524,0.0494456615100327,0.961857378593642,78,1441,ATP binding,MF
Late_gastrula,GO:0051603,5.05137473275049e-7,0.999999988899796,6,10,proteolysis involved in cellular protein catabolic process,BP
Late_gastrula,GO:0042908,4.40151990791936e-5,0.999997987594121,5,13,xenobiotic transport,BP
Late_gastrula,GO:0055114,5.61413371190347e-4,0.999687786881332,48,819,oxidation-reduction process,BP
Late_gastrula,GO:0051493,0.00121316588056816,1,2,2,regulation of cytoskeleton organization,BP
Late_gastrula,GO:0006979,0.00184431953361985,0.999771623085886,5,27,response to oxidative stress,BP
Late_gastrula,GO:0006614,0.00325238906705332,0.999822981020924,3,9,SRP-dependent cotranslational protein targeting to membrane,BP
Late_gastrula,GO:0055085,0.00526745550961306,0.997069628038098,32,580,transmembrane transport,BP
Late_gastrula,GO:0007017,0.00564702465674415,0.999079370814357,5,30,microtubule-based process,BP
Late_gastrula,GO:0006478,0.00936364550567922,0.999205769887254,3,11,peptidyl-tyrosine sulfation,BP
Late_gastrula,GO:0031110,0.0100798510137109,0.999709849512004,2,4,regulation of microtubule polymerization or depolymerization,BP
Late_gastrula,GO:0070897,0.0112972633753156,0.999600299177541,2,5,transcription preinitiation complex assembly,BP
Late_gastrula,GO:0070588,0.0177900473273874,0.996841930422682,4,37,calcium ion transmembrane transport,BP
Late_gastrula,GO:0006207,0.023757668002072,0.998518143383932,2,8,'de novo' pyrimidine nucleobase biosynthetic process,BP
Late_gastrula,GO:0006355,0.0247531065106652,0.985253422889988,27,465,"regulation of transcription, DNA-templated",BP
Late_gastrula,GO:0032784,0.0247537289243912,1,1,1,"regulation of DNA-templated transcription, elongation",BP
Late_gastrula,GO:0002023,0.0280520630837627,1,1,1,reduction of food intake in response to dietary excess,BP
Late_gastrula,GO:0009749,0.0280520630837627,1,1,1,response to glucose,BP
Late_gastrula,GO:0035264,0.0280520630837627,1,1,1,multicellular organism growth,BP
Late_gastrula,GO:0006348,0.0294486824583809,1,1,1,chromatin silencing at telomere,BP
Late_gastrula,GO:0006434,0.029612208928737,1,1,1,seryl-tRNA aminoacylation,BP
Late_gastrula,GO:0008218,0.0316275713390671,0.995361783810812,3,18,bioluminescence,BP
Late_gastrula,GO:0045017,0.0326322363577041,0.993173326064376,4,28,glycerolipid biosynthetic process,BP
Late_gastrula,GO:0006811,0.0327257548478169,0.987801708517426,8,119,ion transport,BP
Late_gastrula,GO:0009264,0.0373851279696198,1,1,1,deoxyribonucleotide catabolic process,BP
Late_gastrula,GO:0006270,0.0393878890227215,0.99655597401306,2,11,DNA replication initiation,BP
Late_gastrula,GO:0002092,0.0394416086747344,1,1,1,positive regulation of receptor internalization,BP
Late_gastrula,GO:0097061,0.0394416086747344,1,1,1,dendritic spine organization,BP
Late_gastrula,GO:0097062,0.0394416086747344,1,1,1,dendritic spine maintenance,BP
Late_gastrula,GO:0006452,0.0405008599683634,1,1,1,translational frameshifting,BP
Late_gastrula,GO:0045901,0.0405008599683634,1,1,1,positive regulation of translational elongation,BP
Late_gastrula,GO:0045905,0.0405008599683634,1,1,1,positive regulation of translational termination,BP
Late_gastrula,GO:0071806,0.0425307925285804,1,1,1,protein transmembrane transport,BP
Late_gastrula,GO:0016051,0.0427978102658573,0.996323404342545,2,8,carbohydrate biosynthetic process,BP
Late_gastrula,GO:0009247,0.0465580023615454,0.995697367551086,2,9,glycolipid biosynthetic process,BP
Late_gastrula,GO:0005839,2.39481805534734e-7,0.99999999595437306,6,9,proteasome core complex,CC
Late_gastrula,GO:0005930,0.0121970685761827,0.999550645877054,2,5,axoneme,CC
Late_gastrula,GO:0005874,0.014409287494493,0.996973941919325,5,39,microtubule,CC
Late_gastrula,GO:0042555,0.0268198262641388,0.998165515689693,2,9,MCM complex,CC
Late_gastrula,GO:0016604,0.0280520630837627,1,1,1,nuclear body,CC
Late_gastrula,GO:0043625,0.0282931225268712,1,1,1,delta DNA polymerase complex,CC
Late_gastrula,GO:0036396,0.0356499921954473,1,1,1,RNA N6-methyladenosine methyltransferase complex,CC
Late_gastrula,GO:0005751,0.0389255388877711,1,1,1,mitochondrial respiratory chain complex IV,CC
Late_gastrula,GO:0014069,0.0394416086747344,1,1,1,postsynaptic density,CC
Late_gastrula,GO:0032588,0.0394416086747344,1,1,1,trans-Golgi network membrane,CC
Late_gastrula,GO:0098842,0.0394416086747344,1,1,1,postsynaptic early endosome,CC
Late_gastrula,GO:0031511,0.0397523344842673,1,1,1,Mis6-Sim4 complex,CC
Late_gastrula,GO:0008559,4.40151990791936e-5,0.999997987594121,5,13,ATPase-coupled xenobiotic transmembrane transporter activity,MF
Late_gastrula,GO:0004298,1.21114014584043e-4,0.999992914718546,5,14,threonine-type endopeptidase activity,MF
Late_gastrula,GO:0042626,2.14586073593276e-4,0.999952306730959,11,94,ATPase-coupled transmembrane transporter activity,MF
Late_gastrula,GO:0004222,0.00206647860532693,0.999345049013964,12,144,metalloendopeptidase activity,MF
Late_gastrula,GO:0016887,0.00208307202409964,0.999338523080501,12,148,ATPase activity,MF
Late_gastrula,GO:0004983,0.00253665931181744,0.999491852829176,7,44,neuropeptide Y receptor activity,MF
Late_gastrula,GO:0005200,0.00270319589049302,0.999636056008741,5,26,structural constituent of cytoskeleton,MF
Late_gastrula,GO:0000981,0.00364831134066431,0.998644041072029,14,149,"DNA-binding transcription factor activity, RNA polymerase II-specific",MF
Late_gastrula,GO:0019205,0.00516273622289725,0.999895289125621,2,4,nucleobase-containing compound kinase activity,MF
Late_gastrula,GO:0008476,0.00936364550567922,0.999205769887254,3,11,protein-tyrosine sulfotransferase activity,MF
Late_gastrula,GO:0017025,0.010531070007558,0.999640941990697,2,5,TBP-class protein binding,MF
Late_gastrula,GO:0020037,0.0135356982502756,0.994072012500276,14,208,heme binding,MF
Late_gastrula,GO:0000166,0.0159751781004115,0.9972893647913,4,31,nucleotide binding,MF
Late_gastrula,GO:0004017,0.0184980133187233,0.999077075514437,2,6,adenylate kinase activity,MF
Late_gastrula,GO:0004499,0.0217069283096792,0.995995647874076,4,28,"N,N-dimethylaniline monooxygenase activity",MF
Late_gastrula,GO:0005262,0.0222641249851252,0.995786903565606,4,35,calcium channel activity,MF
Late_gastrula,GO:0019843,0.0228735358883604,0.998721145850117,2,6,rRNA binding,MF
Late_gastrula,GO:0008234,0.0250886543328618,0.991939948503106,7,76,cysteine-type peptidase activity,MF
Late_gastrula,GO:0001965,0.0253659110394451,1,1,1,G-protein alpha-subunit binding,MF
Late_gastrula,GO:0004070,0.025887305245037,1,1,1,aspartate carbamoyltransferase activity,MF
Late_gastrula,GO:0004828,0.029612208928737,1,1,1,serine-tRNA ligase activity,MF
Late_gastrula,GO:0019904,0.0296860760631325,0.997911979583209,2,8,protein domain specific binding,MF
Late_gastrula,GO:0005216,0.0298251574667859,0.99102840558442,6,78,ion channel activity,MF
Late_gastrula,GO:0003688,0.0313484836746543,1,1,1,DNA replication origin binding,MF
Late_gastrula,GO:0016671,0.0321431547838072,1,1,1,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",MF
Late_gastrula,GO:0043565,0.0327033391122113,0.986287458422673,10,127,sequence-specific DNA binding,MF
Late_gastrula,GO:0004806,0.0351875940825245,0.994555568543226,3,20,triglyceride lipase activity,MF
Late_gastrula,GO:0003963,0.0360009971440055,1,1,1,RNA-3'-phosphate cyclase activity,MF
Late_gastrula,GO:0004108,0.036089437308746,1,1,1,citrate (Si)-synthase activity,MF
Late_gastrula,GO:0005488,0.0362443682093984,0.997158072571516,2,8,binding,MF
Late_gastrula,GO:0004139,0.0373851279696198,1,1,1,deoxyribose-phosphate aldolase activity,MF
Late_gastrula,GO:0016209,0.0386849653766851,1,1,1,antioxidant activity,MF
Late_gastrula,GO:0016705,0.0392293167324032,0.982985831995888,10,144,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Late_gastrula,GO:0003921,0.0411106664918062,1,1,1,GMP synthase activity,MF
Late_gastrula,GO:0004602,0.0420508377746642,0.996422484060396,2,8,glutathione peroxidase activity,MF
Late_gastrula,GO:0004144,0.0432910913268415,0.990013396747463,4,31,diacylglycerol O-acyltransferase activity,MF
Late_gastrula,GO:0016661,0.044586823133562,1,1,1,"oxidoreductase activity, acting on other nitrogenous compounds as donors",MF
Late_gastrula,GO:0001733,0.0465580023615454,0.995697367551086,2,9,galactosylceramide sulfotransferase activity,MF
Late_gastrula,GO:0016274,0.0489037668032782,0.995183514317411,2,11,protein-arginine N-methyltransferase activity,MF
Planula,GO:0007186,1.1883220058352e-48,1,690,1128,G protein-coupled receptor signaling pathway,BP
Planula,GO:0055085,1.24146506396784e-17,1,332,580,transmembrane transport,BP
Planula,GO:0015074,2.53382844677898e-8,1,271,528,DNA integration,BP
Planula,GO:0006813,2.77324204390969e-6,0.999999118534088,50,75,potassium ion transport,BP
Planula,GO:0034220,1.09223140066536e-5,0.999995586270574,63,103,ion transmembrane transport,BP
Planula,GO:0051260,3.515466918115e-5,0.999987275337003,47,74,protein homooligomerization,BP
Planula,GO:0006412,4.1900632914976e-5,0.999979896402602,77,135,translation,BP
Planula,GO:0055114,5.8698472698773e-5,0.999956545641062,382,819,oxidation-reduction process,BP
Planula,GO:0006811,6.34426924745892e-5,0.99997050246747,69,119,ion transport,BP
Planula,GO:0046373,6.62746033622536e-4,1,8,8,L-arabinose metabolic process,BP
Planula,GO:0006259,0.00161128277682651,1,7,7,DNA metabolic process,BP
Planula,GO:0006814,0.00164054276816252,0.999529090159998,21,31,sodium ion transport,BP
Planula,GO:0006478,0.00581338174847892,0.999282677739879,9,11,peptidyl-tyrosine sulfation,BP
Planula,GO:0006857,0.00590432573307949,0.999269240677544,9,11,oligopeptide transport,BP
Planula,GO:0006508,0.00601850657090067,0.995347528446753,235,515,proteolysis,BP
Planula,GO:0007166,0.00603553330591013,0.996470324787435,62,119,cell surface receptor signaling pathway,BP
Planula,GO:0050482,0.0120942806279767,0.998356121467139,8,10,arachidonic acid secretion,BP
Planula,GO:0071805,0.013117125457392,0.99529726496796,18,29,potassium ion transmembrane transport,BP
Planula,GO:0006979,0.0149544843141476,0.994762599419976,17,27,response to oxidative stress,BP
Planula,GO:0006268,0.025364001845446,1,4,4,DNA unwinding involved in DNA replication,BP
Planula,GO:0006644,0.028843344326604,0.994186618251206,8,11,phospholipid metabolic process,BP
Planula,GO:0046512,0.0405339582424054,0.99596162128969,5,6,sphingosine biosynthetic process,BP
Planula,GO:0046513,0.0405339582424054,0.99596162128969,5,6,ceramide biosynthetic process,BP
Planula,GO:0005975,0.0431101639265557,0.96971231988209,74,157,carbohydrate metabolic process,BP
Planula,GO:0016021,5.6605878964372e-32,1,1257,2456,integral component of membrane,CC
Planula,GO:0008076,3.08185683858626e-8,0.999999995575211,35,43,voltage-gated potassium channel complex,CC
Planula,GO:0005576,6.34869235245666e-7,0.999999714008291,99,167,extracellular region,CC
Planula,GO:0005840,8.04499629107273e-5,0.999963360494615,64,110,ribosome,CC
Planula,GO:0016020,3.49970045456067e-4,0.999725180208333,444,977,membrane,CC
Planula,GO:0005886,0.00185709952049839,0.99926658427957,32,52,plasma membrane,CC
Planula,GO:0045211,0.00325192532362461,0.998787140607595,26,42,postsynaptic membrane,CC
Planula,GO:0001518,0.00388058003812499,0.999731308294625,8,9,voltage-gated sodium channel complex,CC
Planula,GO:0005930,0.0101218046913727,1,5,5,axoneme,CC
Planula,GO:0030173,0.0190413744674845,0.998339809693159,6,7,integral component of Golgi membrane,CC
Planula,GO:0071203,0.0266289509283859,1,4,4,WASH complex,CC
Planula,GO:0030286,0.0402580463099553,0.980357957006233,24,41,dynein complex,CC
Planula,GO:0017059,0.0405339582424054,0.99596162128969,5,6,serine C-palmitoyltransferase complex,CC
Planula,GO:0005581,0.0467798546123011,0.995109102529587,5,6,collagen trimer,CC
Planula,GO:0004930,2.6755440260305e-48,1,659,1068,G protein-coupled receptor activity,MF
Planula,GO:0022857,1.12898036935673e-9,1,157,272,transmembrane transporter activity,MF
Planula,GO:0005249,2.99982180750392e-8,0.999999993937261,44,58,voltage-gated potassium channel activity,MF
Planula,GO:0005230,1.44335121071447e-6,0.999999560238802,50,74,extracellular ligand-gated ion channel activity,MF
Planula,GO:0015276,1.71092338112081e-6,0.999999816881389,23,27,ligand-gated ion channel activity,MF
Planula,GO:0005509,1.30387551310707e-5,0.999991066439019,337,698,calcium ion binding,MF
Planula,GO:0016705,1.30886777267857e-5,0.999993845545605,83,144,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Planula,GO:0005506,1.84812123342791e-5,0.999990430355714,101,182,iron ion binding,MF
Planula,GO:0003735,5.10103822850968e-5,0.999974615331881,82,146,structural constituent of ribosome,MF
Planula,GO:0004983,1.380277951968e-4,0.999960235066536,30,44,neuropeptide Y receptor activity,MF
Planula,GO:0030414,1.55937688132326e-4,0.999981601572455,16,19,peptidase inhibitor activity,MF
Planula,GO:0003964,2.96820743929193e-4,0.999834052745212,90,169,RNA-directed DNA polymerase activity,MF
Planula,GO:0042626,4.80338137644691e-4,0.999775120089074,54,94,ATPase-coupled transmembrane transporter activity,MF
Planula,GO:0004888,5.087017963709e-4,0.99974575520283,62,111,transmembrane signaling receptor activity,MF
Planula,GO:0046556,6.62746033622536e-4,1,8,8,alpha-L-arabinofuranosidase activity,MF
Planula,GO:0031418,0.00112359581731737,0.999644669332018,25,38,L-ascorbic acid binding,MF
Planula,GO:0005216,0.00139687692212228,0.999352289445039,45,78,ion channel activity,MF
Planula,GO:0020037,0.00149629552761006,0.999058504542951,105,208,heme binding,MF
Planula,GO:0004222,0.00276794310234114,0.998366358555873,75,144,metalloendopeptidase activity,MF
Planula,GO:0005248,0.00388058003812499,0.999731308294625,8,9,voltage-gated sodium channel activity,MF
Planula,GO:0004620,0.00397746015838877,0.9997231774287,8,9,phospholipase activity,MF
Planula,GO:0004867,0.00426101744831493,0.999175454620785,13,17,serine-type endopeptidase inhibitor activity,MF
Planula,GO:0005201,0.00547077445020761,0.997116978201826,47,86,extracellular matrix structural constituent,MF
Planula,GO:0008476,0.00581338174847892,0.999282677739879,9,11,protein-tyrosine sulfotransferase activity,MF
Planula,GO:0004623,0.00581339168124369,0.999282676274712,9,11,phospholipase A2 activity,MF
Planula,GO:0030246,0.00679454197404404,0.996647251440418,38,68,carbohydrate binding,MF
Planula,GO:0008146,0.00706716036058805,0.996411331761836,40,73,sulfotransferase activity,MF
Planula,GO:0004970,0.00751793678500914,0.997794209310013,16,24,ionotropic glutamate receptor activity,MF
Planula,GO:0005267,0.00804953275229665,0.997244678630343,19,30,potassium channel activity,MF
Planula,GO:0031419,0.0101436153723308,1,5,5,cobalamin binding,MF
Planula,GO:0004553,0.0111334649036267,0.994948613452823,28,49,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF
Planula,GO:0004190,0.0138199795403723,0.991742997019431,54,106,aspartic-type endopeptidase activity,MF
Planula,GO:0004842,0.0159025712376873,0.988735931144003,107,225,ubiquitin-protein transferase activity,MF
Planula,GO:0004890,0.0189136667440016,0.99517514516095,11,16,GABA-A receptor activity,MF
Planula,GO:0016620,0.0190235849749786,0.99514190918927,11,16,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",MF
Planula,GO:0016706,0.0198658178409217,0.994389993689637,12,18,2-oxoglutarate-dependent dioxygenase activity,MF
Planula,GO:0005272,0.0198676350651493,0.994389390574482,12,18,sodium channel activity,MF
Planula,GO:0004525,0.0249779297141493,0.996210808666817,7,9,ribonuclease III activity,MF
Planula,GO:0009378,0.025364001845446,1,4,4,four-way junction helicase activity,MF
Planula,GO:0009916,0.025364001845446,1,4,4,alternative oxidase activity,MF
Planula,GO:0016624,0.0253646222039796,1,4,4,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",MF
Planula,GO:0008242,0.0253841988878988,1,4,4,omega peptidase activity,MF
Planula,GO:0022848,0.0292889497816707,0.987127631948768,20,35,acetylcholine-gated cation-selective channel activity,MF
Planula,GO:0046983,0.0392571903274464,0.970823093272382,105,229,protein dimerization activity,MF
Planula,GO:0004758,0.0405339582424054,0.99596162128969,5,6,serine C-palmitoyltransferase activity,MF
Planula,GO:0016702,0.0409148469958481,0.980535427632546,21,38,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",MF
Planula,GO:0008191,0.0492330921001317,0.991609759657942,6,8,metalloendopeptidase inhibitor activity,MF
Planula,GO:0004656,0.049283180026039,0.991598672645823,6,8,procollagen-proline 4-dioxygenase activity,MF
Planula,unknown,0.00183024414115351,0.998420016749675,904,2105,NA,NA
Adult,GO:0007186,1.5006664881115e-20,1,708,1128,G protein-coupled receptor signaling pathway,BP
Adult,GO:0006508,1.09255961447824e-7,1,312,515,proteolysis,BP
Adult,GO:0042981,1.92481543371052e-7,0.99999991514194,125,183,regulation of apoptotic process,BP
Adult,GO:0007166,3.1938173308171e-6,0.999998732288739,84,119,cell surface receptor signaling pathway,BP
Adult,GO:0007156,2.34830039789002e-5,0.999994945506016,35,43,homophilic cell adhesion via plasma membrane adhesion molecules,BP
Adult,GO:0051260,3.10828250377344e-5,0.999989346473502,54,74,protein homooligomerization,BP
Adult,GO:0055085,3.24092852045153e-5,0.999977826163383,335,580,transmembrane transport,BP
Adult,GO:0005975,3.46716524692313e-5,0.999982821732381,103,157,carbohydrate metabolic process,BP
Adult,GO:0034220,4.6703472004847e-5,0.99998037770126,71,103,ion transmembrane transport,BP
Adult,GO:0006751,5.13558140207288e-5,1,14,14,glutathione catabolic process,BP
Adult,GO:0007165,1.72087484144902e-4,0.999888703829023,198,332,signal transduction,BP
Adult,GO:0016540,2.32143518881363e-4,0.99998655098054,15,16,protein autoprocessing,BP
Adult,GO:0007267,2.37144293247536e-4,0.999986222433151,15,16,cell-cell signaling,BP
Adult,GO:0016539,0.00152556158266279,0.999893106570229,12,13,intein-mediated protein splicing,BP
Adult,GO:0015074,0.00161706093285895,0.998788073122555,295,528,DNA integration,BP
Adult,GO:0006955,0.00898393530285442,0.997953100483518,15,19,immune response,BP
Adult,GO:0050482,0.00968716179573207,0.999139491946344,9,10,arachidonic acid secretion,BP
Adult,GO:0016042,0.00974721555083432,0.999132981564728,9,10,lipid catabolic process,BP
Adult,GO:0006821,0.00988275510877514,0.99911825230677,9,10,chloride transport,BP
Adult,GO:0007160,0.0113062866629245,0.996703301764199,18,24,cell-matrix adhesion,BP
Adult,GO:0032481,0.0144882540667812,1,6,6,positive regulation of type I interferon production,BP
Adult,GO:0008272,0.0145551068454522,1,6,6,sulfate transport,BP
Adult,GO:0006813,0.0147920579800206,0.992030306120748,47,75,potassium ion transport,BP
Adult,GO:0007275,0.0205142660483651,0.989032643572938,42,67,multicellular organism development,BP
Adult,GO:0006644,0.029798973152598,0.994782129638674,9,11,phospholipid metabolic process,BP
Adult,GO:0006857,0.0301621889494531,0.994703304340169,9,11,oligopeptide transport,BP
Adult,GO:0016310,0.0309082858450663,0.994540592357903,9,11,phosphorylation,BP
Adult,GO:0046373,0.0331506367436019,0.996378507005524,7,8,L-arabinose metabolic process,BP
Adult,GO:0006629,0.0355261055016931,0.976966029341065,66,113,lipid metabolic process,BP
Adult,GO:0007169,0.0435608302135907,0.989541277760405,10,13,transmembrane receptor protein tyrosine kinase signaling pathway,BP
Adult,GO:0070588,0.0499665477062408,0.976207188526557,24,37,calcium ion transmembrane transport,BP
Adult,GO:0016021,6.13542941248383e-20,1,1428,2456,integral component of membrane,CC
Adult,GO:0005576,6.50728892703839e-14,1,130,167,extracellular region,CC
Adult,GO:0008076,6.1085536192982e-5,0.999985319908162,34,43,voltage-gated potassium channel complex,CC
Adult,GO:0016020,7.46102230339872e-4,0.999405233502575,534,977,membrane,CC
Adult,GO:0045211,0.00310481729291449,0.998894249117405,30,42,postsynaptic membrane,CC
Adult,GO:0001518,0.0183953038687712,0.998188210379574,8,9,voltage-gated sodium channel complex,CC
Adult,GO:0005886,0.0188823553903576,0.990898928329468,34,52,plasma membrane,CC
Adult,GO:0004930,1.11797259598833e-20,1,675,1068,G protein-coupled receptor activity,MF
Adult,GO:0004713,7.55424660619636e-11,1,123,166,protein tyrosine kinase activity,MF
Adult,GO:0005044,3.22967506083016e-7,0.999999931201497,50,61,scavenger receptor activity,MF
Adult,GO:0030246,1.73894437167135e-6,0.999999535635122,53,68,carbohydrate binding,MF
Adult,GO:0043531,2.22792403810341e-6,0.999999729851123,30,34,ADP binding,MF
Adult,GO:0030414,2.51790191980158e-6,1,19,19,peptidase inhibitor activity,MF
Adult,GO:0022857,3.45606059371728e-6,0.999998743965769,171,272,transmembrane transporter activity,MF
Adult,GO:0005201,8.9508340519217e-6,0.999996889002896,63,86,extracellular matrix structural constituent,MF
Adult,GO:0004089,1.88214314259195e-5,0.999997893524123,24,27,carbonate dehydratase activity,MF
Adult,GO:0005509,2.39517186839419e-5,0.999983105019015,402,698,calcium ion binding,MF
Adult,GO:0036374,1.04046995679595e-4,1,13,13,glutathione hydrolase activity,MF
Adult,GO:0031418,1.77607457288399e-4,0.999957334911678,30,38,L-ascorbic acid binding,MF
Adult,GO:0004714,2.07096887613569e-4,0.999953264723646,28,35,transmembrane receptor protein tyrosine kinase activity,MF
Adult,GO:0003950,2.21381329022764e-4,0.999936322859595,35,46,NAD+ ADP-ribosyltransferase activity,MF
Adult,GO:0004888,3.72100384767133e-4,0.999819903649195,73,111,transmembrane signaling receptor activity,MF
Adult,GO:0003968,4.24783140024629e-4,1,11,11,RNA-directed 5'-3' RNA polymerase activity,MF
Adult,GO:0004553,5.29754201206579e-4,0.999826542179691,36,49,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF
Adult,GO:0005230,5.37179937677638e-4,0.999777367107434,51,74,extracellular ligand-gated ion channel activity,MF
Adult,GO:0015276,6.08610994765149e-4,0.999877992642933,22,27,ligand-gated ion channel activity,MF
Adult,GO:0004222,8.03279271892279e-4,0.999557332241017,91,144,metalloendopeptidase activity,MF
Adult,GO:0004867,0.00175725026185903,0.999782518417078,15,17,serine-type endopeptidase inhibitor activity,MF
Adult,GO:0004525,0.00176901470787218,1,9,9,ribonuclease III activity,MF
Adult,GO:0004252,0.00177082345625281,0.999040369145825,76,120,serine-type endopeptidase activity,MF
Adult,GO:0004890,0.00180602942746489,0.999780861579199,14,16,GABA-A receptor activity,MF
Adult,GO:0004190,0.00285356871989636,0.998471699398526,67,106,aspartic-type endopeptidase activity,MF
Adult,GO:0015293,0.00356406059464411,1,8,8,symporter activity,MF
Adult,GO:0005249,0.004702115050028,0.997932452285059,39,58,voltage-gated potassium channel activity,MF
Adult,GO:0004623,0.00521787897216496,0.99957522736495,10,11,phospholipase A2 activity,MF
Adult,GO:0016829,0.00567768986512348,0.999215158958123,12,14,lyase activity,MF
Adult,GO:0016702,0.00576858041314337,0.997919307472168,27,38,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",MF
Adult,GO:0005164,0.00579622152000587,0.99894597022958,14,17,tumor necrosis factor receptor binding,MF
Adult,GO:0004565,0.00624746343117299,0.999121718607353,12,14,beta-galactosidase activity,MF
Adult,GO:0016407,0.00715271902497628,1,7,7,acetyltransferase activity,MF
Adult,GO:0008061,0.00827861444552375,0.997311163693376,22,30,chitin binding,MF
Adult,GO:0035438,0.0144882540667812,1,6,6,cyclic-di-GMP binding,MF
Adult,GO:0008271,0.0144887408606038,1,6,6,secondary active sulfate transmembrane transporter activity,MF
Adult,GO:0005247,0.0148437597799346,1,6,6,voltage-gated chloride channel activity,MF
Adult,GO:0016849,0.0151218811143014,1,6,6,phosphorus-oxygen lyase activity,MF
Adult,GO:0022848,0.017103067516938,0.993195476110264,24,35,acetylcholine-gated cation-selective channel activity,MF
Adult,GO:0000976,0.0173938452837711,0.99720116443089,10,12,transcription regulatory region sequence-specific DNA binding,MF
Adult,GO:0005248,0.0183953038687712,0.998188210379574,8,9,voltage-gated sodium channel activity,MF
Adult,GO:0004096,0.018595694642449,0.992524622662156,24,35,catalase activity,MF
Adult,GO:0004620,0.0187633980599981,0.9981428414833,8,9,phospholipase activity,MF
Adult,GO:0004842,0.0188902935306779,0.986503092297024,128,225,ubiquitin-protein transferase activity,MF
Adult,GO:0004322,0.029345894332002,1,5,5,ferroxidase activity,MF
Adult,GO:0005179,0.0293458943320771,1,5,5,hormone activity,MF
Adult,GO:0031419,0.0294003343949268,1,5,5,cobalamin binding,MF
Adult,GO:0004800,0.029798973152489,0.994782129638694,9,11,thyroxine 5'-deiodinase activity,MF
Adult,GO:0004656,0.0325382853858369,0.996464087558335,7,8,procollagen-proline 4-dioxygenase activity,MF
Adult,GO:0004563,0.0330034891216326,0.996399118124834,7,8,beta-N-acetylhexosaminidase activity,MF
Adult,GO:0046556,0.0331506367436019,0.996378507005524,7,8,alpha-L-arabinofuranosidase activity,MF
Adult,GO:0008519,0.0344317105277408,0.990676406877324,12,16,ammonium transmembrane transporter activity,MF
Adult,GO:0004977,0.0430262792671628,0.986500032110575,13,18,melanocortin receptor activity,MF
Adult,GO:0030144,0.0442804181459512,0.989328238196439,10,13,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity",MF
Adult,unknown,3.17271553779714e-19,1,1234,2105,NA,NA
